Latitude,Longitude,Depth to water (ft),lastLoc
42.05722222222222,-79.49944444444445,2.11,4203181213122d
42.06388888888888,-73.32666666666667,11.5,4203260792958d
42.0825,-88.18277777777779,71.98,4203500731936d
42.09166666666667,-78.74777777777778,6.31,4204570881058d
42.095555555555556,-71.2936111111111,5.7,4205300784452d
42.10277777777778,-71.7038888888889,3.01,4205440711737d
42.10527777777778,-76.86444444444444,23.59,4206100714214d
42.11944444444445,-77.08916666666666,73.84,4206190765152d
42.1375,-76.26527777777778,41.42,4207100770521d
42.140277777777776,-123.06777777777778,39.64,4208150761555d
42.14111111111111,-76.81277777777777,22.63,4208251230404d
42.169999999999995,-72.54527777777777,22.27,4208280764846d
42.17666666666666,-88.09583333333333,150.73,4210120723243d
42.18222222222222,-88.63555555555556,9.48,4210360880545d
42.18888888888888,-88.47166666666666,29.74,4210560883808d
42.18944444444444,-88.37416666666665,23.49,4211200882818d
42.18944444444444,-88.37416666666665,24.52,4211220882227d
42.193888888888885,-75.8536111111111,23.12,4211220882227d
42.19583333333333,-88.33,1.95,4211380755113d
42.19583333333333,-88.33,90.78,4211450881948d
42.19916666666666,-75.89833333333334,66.55,4211450881948d
42.20277777777778,-98.67222222222223,8.53,4211570755354d
42.203611111111115,-76.52583333333334,16.13,4212100984020d
42.20472222222222,-79.31,1.58,4212130763133d
42.211111111111116,-72.81722222222221,0.76,4212170791836d
42.21138888888889,-88.17166666666667,22.98,4212400724902d
42.222500000000004,-88.56972222222223,74.91,4212410881018d
42.22555555555556,-85.67194444444445,4.89,4213210883411d
42.22555555555556,-85.67194444444445,8.91,4213320854019d
42.22805555555556,-88.47694444444444,10.88,4213320854019d
42.22805555555556,-88.47694444444444,10.86,4213410882837d
42.236111111111114,-72.1363888888889,18.48,4213410882837d
42.24388888888889,-71.28222222222222,32.12,4214100720811d
42.25333333333333,-77.7911111111111,5.19,4214380711656d
42.259166666666665,-88.705,6.67,4215120774728d
42.26222222222222,-78.03694444444444,-1.52,4215330884218d
42.26305555555555,-88.23972222222223,93.77,4215440780213d
42.26555555555556,-75.47111111111111,7.67,4215470881423d
42.27388888888889,-88.52055555555556,5.79,4215560752816d
42.278055555555554,-85.585,4.27,4216260883114d
42.28138888888889,-88.61916666666666,21.58,4216410853506d
42.28138888888889,-88.61916666666666,30.45,4216530883709d
42.29611111111111,-74.30055555555555,6.24,4216530883709d
42.296388888888885,-88.45194444444445,80.31,4217460741802d
42.30361111111111,-115.93277777777779,21.72,4217470882707d
42.30555555555555,-88.2625,48.36,4218131155558d
42.31472222222222,-71.36805555555554,15.26,4218200881545d
42.3175,-74.25638888888889,16.41,4218530712205d
42.32055555555556,-88.21472222222222,23.0,4219030741523d
42.323055555555555,-72.75277777777778,9.82,4219140881253d
42.330000000000005,-74.81027777777777,4.95,4219230724510d
42.330000000000005,-74.81027777777777,0.69,4219480744837d
42.342222222222226,-88.37222222222222,35.71,4219480744837d
42.348888888888894,-85.35472222222222,10.79,4220320882220d
42.349444444444444,-72.14750000000001,16.56,4220560852117d
42.350833333333334,-72.40305555555557,3.73,4220580720851d
42.355555555555554,-88.5525,36.34,4221030722411d
42.361666666666665,-88.50861111111111,40.22,4221200883309d
42.361666666666665,-88.50861111111111,40.38,4221420883031d
42.361666666666665,-88.50861111111111,41.24,4221420883031d
42.36388888888889,-97.67333333333333,25.34,4221420883031d
42.378055555555555,-73.46277777777777,9.91,4221500974024d
42.38,-71.60666666666665,18.35,4222410732746d
42.385555555555555,-88.33222222222221,15.35,4222480713624d
42.385555555555555,-88.33222222222221,57.29,4223080881956d
42.385555555555555,-88.38611111111112,8.93,4223080881956d
42.385555555555555,-88.38611111111112,19.23,4223080882310d
42.385555555555555,-88.44500000000001,12.45,4223080882310d
42.38972222222222,-76.3175,12.61,4223080882642d
42.39472222222222,-71.78027777777778,4.97,4223230761903d
42.39944444444444,-88.60055555555554,35.52,4223410714649d
42.409166666666664,-88.235,36.96,4223580883602d
42.4125,-77.3425,7.52,4224330881406d
42.43944444444444,-73.68583333333333,9.41,4224450772033d
42.45055555555556,-79.01416666666667,28.54,4226220734109d
42.45111111111111,-88.64805555555556,7.98,4227020790051d
42.45277777777778,-76.77472222222222,6.53,4227040883853d
42.45916666666667,-72.89055555555557,4.5,4227100764629d
42.462500000000006,-73.1888888888889,14.36,4227330725326d
42.467222222222226,-97.05444444444444,3.65,4227450731120d
42.47,-71.41222222222223,16.54,4228020970316d
42.474444444444444,-88.55916666666667,223.23,4228120712444d
42.47916666666667,-88.48166666666667,28.14,4228280883333d
42.480000000000004,-88.31944444444444,10.61,4228450882854d
42.480000000000004,-88.31944444444444,16.64,4228480881910d
42.48027777777778,-99.87083333333332,6.56,4228480881910d
42.48277777777778,-88.39888888888889,30.92,4228490995215d
42.48388888888889,-76.79944444444445,27.76,4228580882356d
42.485,-72.21194444444444,13.09,4229020764758d
42.48888888888889,-76.46472222222222,3.99,4229060721243d
42.49027777777778,-88.43166666666667,-10.22,4229200762753d
42.51611111111111,-71.04833333333333,5.77,4229250882554d
42.52861111111111,-76.9738888888889,3.49,4230580710254d
42.53,-98.50166666666667,42.62,4231430765826d
42.549166666666665,-71.41027777777778,10.72,4231480983006d
42.566944444444445,-71.16055555555556,7.03,4232570712437d
42.56944444444445,-75.67444444444445,34.29,4234010710938d
42.573055555555555,-83.54444444444444,4.34,4234100754028d
42.57805555555556,-72.28527777777778,6.84,4234230833240d
42.585,-70.82055555555556,1.01,4234410721707d
42.59166666666667,-74.32138888888889,9.3,4235060704914d
42.59277777777778,-73.70944444444444,35.5,4235300741917d
42.62083333333334,-72.07444444444444,3.42,4235340734234d
42.625,-98.93333333333334,32.13,4237150720428d
42.62861111111111,-78.11888888888888,12.52,4237300985600d
42.63611111111111,-72.73166666666667,12.68,4237430780708d
42.64083333333333,-76.06638888888888,4.81,4238100724354d
42.67333333333333,-76.96333333333334,4.37,4238270760359d
42.68194444444444,-71.73138888888889,11.88,4240240765748d
42.6825,-72.0175,25.16,4240550714353d
42.6875,-73.83138888888888,7.63,4240570720103d
42.69333333333333,-75.0475,5.85,4241150734953d
42.69944444444444,-76.42194444444445,19.22,4241360750251d
42.70111111111111,-72.03111111111112,4.44,4241580762519d
42.71361111111111,-72.82527777777777,19.24,4242040720152d
42.719722222222224,-73.71083333333334,6.06,4242490724931d
42.72972222222222,-76.88388888888889,1.51,4243110734239d
42.735,-78.13138888888888,2.09,4243470765302d
42.74777777777778,-76.13861111111112,4.26,4244060780753d
42.75555555555555,-70.94,4.69,4244520760819d
42.766666666666666,-74.46138888888889,27.8,4245200705624d
42.811388888888885,-71.01138888888889,11.24,4245600742741d
42.81638888888889,-73.98194444444445,5.23,4248410710041d
42.8425,-74.89,104.16,4248590735855d
42.84666666666667,-73.79027777777777,1.53,4250330745324d
42.90888888888889,-73.39277777777778,13.63,4250480734725d
42.913333333333334,-76.58333333333333,10.02,4254320732334d
42.91972222222222,-74.42777777777778,32.99,4254480763500d
42.93527777777778,-88.29166666666667,7.41,4255110742540d
42.94,-74.35166666666666,10.32,4256070881730d
42.95111111111111,-78.60166666666666,10.93,4256240742106d
42.9675,-77.25333333333333,2.0,4257040783606d
42.972500000000004,-76.77027777777778,0.51,4258030771512d
42.975833333333334,-77.84416666666667,10.15,4258210764613d
42.97777777777778,-77.2275,2.68,4258330775039d
42.97888888888889,-77.8913888888889,41.29,4258400771339d
42.97944444444445,-75.84583333333333,124.15,4258440775329d
42.98694444444445,-78.14861111111112,34.65,4258460755045d
43.001666666666665,-78.77805555555555,18.89,4259130780855d
43.0075,-102.52166666666666,42.25,4300060784641d
43.0075,-102.52166666666666,53.77,4300271023118d
43.01555555555556,-75.59472222222222,6.25,4300271023118d
43.02222222222222,-73.38944444444445,10.87,4300560753541d
43.0225,-74.875,47.74,4301200732322d
43.029444444444444,-78.17027777777778,8.78,4301210745230d
43.03138888888889,-100.88611111111112,21.05,4301460781013d
43.031666666666666,-100.68833333333333,9.37,4301531005310d
43.034166666666664,-91.83666666666666,7.98,4301541004118d
43.04527777777778,-76.30111111111111,10.83,4302030915012d
43.04527777777778,-76.30111111111111,11.7,4302430761804d
43.047777777777775,-77.47611111111111,8.44,4302430761804d
43.05305555555555,-77.08749999999999,11.86,4302520772834d
43.053888888888885,-100.62222222222222,45.04,4303110770515d
43.0575,-73.79833333333333,40.32,4303141003720d
43.06027777777778,-100.4088888888889,27.72,4303270734754d
43.086111111111116,-93.71416666666667,3.53,4303371002432d
43.12,-100.70361111111112,52.27,4305100934251d
43.12388888888889,-101.05972222222222,28.43,4307121004213d
43.1275,-78.84083333333332,0.48,4307261010335d
43.15361111111111,-77.17527777777778,9.99,4307390785027d
43.156666666666666,-78.40361111111112,40.08,4309130771031d
43.15833333333333,-74.48416666666667,3.67,4309240782413d
43.175,-73.32249999999999,5.72,4309300742903d
43.17916666666667,-78.26777777777778,21.38,4310300731921d
43.18888888888888,-71.47833333333334,8.27,4310450781604d
43.19944444444444,-100.76944444444445,85.92,4311200712842d
43.2075,-75.39250000000001,43.45,4311581004610d
43.21888888888889,-78.91250000000001,2.39,4312270752333d
43.22,-89.79805555555555,11.67,4313080785445d
43.23305555555556,-75.39861111111112,2.86,4313120894753d
43.236111111111114,-77.39083333333333,0.95,4313590752355d
43.24111111111111,-100.32416666666666,21.8,4314100772327d
43.2525,-74.1588888888889,27.71,4314281001927d
43.26111111111111,-71.75777777777778,30.02,4315090740932d
43.30277777777778,-113.69333333333334,980.42,4315400714528d
43.311388888888885,-74.9588888888889,31.19,4318101134136d
43.36333333333334,-76.38083333333333,21.4,4318410745732d
43.36333333333334,-76.38083333333333,21.78,4321480762251d
43.38611111111111,-70.65916666666668,18.05,4321480762251d
43.40416666666667,-88.9238888888889,20.81,4323100703933d
43.45,-112.78555555555555,595.58,4324150885526d
43.47555555555556,-74.20611111111111,12.24,4327001124708d
43.500277777777775,-73.79638888888888,16.7,4328320741222d
43.519999999999996,-75.15416666666667,19.59,4330010734747d
43.52583333333333,-86.14055555555557,42.35,4331120750915d
43.544444444444444,-72.40805555555556,9.55,4331330860826d
43.54944444444444,-73.73388888888888,36.26,4332400722429d
43.60416666666667,-110.73333333333333,43.87,4332580734402d
43.61666666666667,-116.18611111111112,44.47,4336151104400d
43.61805555555556,-116.185,-11.54,4337001161110d
43.62388888888889,-96.74583333333334,10.99,4337051161106d
43.63111111111111,-96.72416666666666,9.12,4337260964445d
43.68416666666666,-83.2175,33.79,4337520964327d
43.70472222222222,-73.01833333333333,35.64,4341030831303d
43.70472222222222,-73.01833333333333,34.95,4342170730106d
43.718611111111116,-112.64055555555557,348.2,4342170730106d
43.724722222222226,-96.86999999999999,7.79,4343071123826d
43.725,-96.73,9.18,4343290965212d
43.76416666666667,-89.61388888888888,34.04,4343300964348d
43.82222222222222,-75.5775,9.41,4345510893650d
43.831944444444446,-70.43722222222223,10.93,4349200753439d
43.8775,-95.13,14.86,4349550702614d
43.914722222222224,-70.02666666666667,30.3,4352390950748d
43.9375,-85.29305555555555,54.9,4354530700136d
43.94916666666666,-85.28666666666666,63.0,4356150851735d
43.95638888888889,-92.28833333333333,13.78,4356570851712d
44.00361111111111,-74.4113888888889,6.86,4357230921718d
44.007222222222225,-90.65027777777779,5.78,4400130742441d
44.02055555555555,-75.76027777777777,16.92,4400260903901d
44.036944444444444,-70.34222222222222,10.2,4401140754537d
44.05277777777778,-103.29388888888889,21.33,4402130702032d
44.05722222222222,-103.30194444444444,-36.23,4403101031738d
44.095555555555556,-103.3,24.55,4403261031807d
44.095555555555556,-103.3,21.55,4405441031800d
44.12027777777778,-89.53555555555555,8.7,4405441031800d
44.13611111111111,-69.92666666666668,9.83,4407130893208d
44.13972222222222,-70.4875,10.16,4408100695536d
44.155,-69.94444444444444,47.92,4408230702915d
44.16083333333333,-75.32027777777778,23.44,4409180695640d
44.20388888888889,-75.90583333333333,1.85,4409390751913d
44.278888888888886,-73.53083333333333,17.94,4412140755421d
44.29972222222222,-103.43666666666667,0.93,4416440733151d
44.29972222222222,-103.43666666666667,-11.33,4417591032612d
44.29972222222222,-103.43666666666667,24.88,4417591032612d
44.30027777777777,-69.76527777777778,10.35,4417591032612d
44.309444444444445,-73.91555555555556,8.97,4418010694555d
44.37722222222222,-68.26138888888889,-0.58,4418340735456d
44.37833333333333,-121.68194444444445,301.88,4422380681541d
44.38166666666667,-98.29583333333333,15.95,4422421214055d
44.413888888888884,-71.08972222222222,6.33,4422540981745d
44.514722222222225,-94.98611111111111,46.66,4424500710523d
44.59305555555556,-87.58166666666666,6.35,4430530945910d
44.613055555555555,-70.92305555555556,7.95,4435350873454d
44.655833333333334,-85.35972222222222,25.69,4436470705523d
44.66444444444444,-72.19444444444444,17.42,4439210852135d
44.717222222222226,-70.42333333333333,27.54,4439520721140d
44.78583333333333,-89.44805555555556,13.65,4443020702524d
44.78861111111111,-108.08472222222221,19.63,4447090892653d
44.81777777777778,-74.76444444444445,7.25,4447191080505d
44.84777777777778,-73.58388888888888,22.82,4449040744552d
44.87111111111111,-74.99166666666667,15.38,4450520733502d
44.87416666666667,-67.86694444444444,4.66,4452160745930d
44.88861111111111,-68.93361111111112,20.42,4452270675201d
44.91972222222222,-74.17750000000001,2.78,4453190685601d
44.91972222222222,-74.17750000000001,34.06,4455110741039d
44.96805555555556,-73.63472222222222,2.51,4455110741039d
45.09,-112.63527777777779,174.69,4458050733805d
45.12027777777778,-67.27444444444444,-0.49,4505241123807d
45.191111111111105,-70.4675,10.27,4507130671628d
45.29611111111111,-106.50305555555556,10.24,4511280702803d
45.31333333333333,-96.60972222222222,24.44,4517461063011d
45.336666666666666,-93.69083333333333,17.92,4518480963635d
45.3425,-122.33305555555555,66.99,4520120934127d
45.45722222222223,-88.72888888888889,14.8,4520331221959d
45.5075,-99.84722222222221,23.61,4527260884344d
45.559444444444445,-103.46388888888889,63.27,4530270995050d
45.559444444444445,-103.46388888888889,55.83,4533341032750d
45.566111111111105,-98.43361111111112,7.46,4533341032750d
45.60805555555556,-68.88833333333334,9.88,4533580982601d
45.740833333333335,-84.71111111111111,5.47,4536290685318d
45.83777777777778,-107.60111111111111,6.39,4544270844240d
45.873333333333335,-92.36555555555555,31.85,4550161073604d
45.990833333333335,-95.20861111111111,7.3,4552240922156d
46.03055555555555,-89.60666666666665,-1.02,4559270951231d
46.32638888888889,-118.1375,39.42,4601500893624d
46.36638888888889,-84.73944444444444,25.5,4619351180815d
46.405833333333334,-87.4075,126.76,4621590844422d
46.442499999999995,-97.2761111111111,6.62,4624210872427d
46.44472222222222,-110.93805555555556,85.81,4626330971634d
46.611666666666665,-69.57944444444443,15.41,4626411105617d
46.76111111111111,-100.37249999999999,8.34,4636420693446d
46.8425,-122.95055555555555,23.28,4645401002221d
46.96527777777778,-102.68527777777778,19.05,4650331225702d
47.24916666666667,-68.59166666666667,11.38,4657551024107d
47.35583333333334,-122.7388888888889,41.77,4714570683530d
47.426944444444445,-102.24666666666667,30.27,4721211224420d
47.57833333333333,-118.27277777777778,44.37,4725371021448d
47.66972222222222,-117.12472222222222,98.86,4734421181622d
47.690555555555555,-96.28138888888888,6.45,4740111170729d
47.74111111111111,-91.9961111111111,5.18,4741260961653d
47.822500000000005,-93.24444444444444,23.42,4744280915946d
47.91083333333333,-116.84277777777777,410.47,4749210931440d
47.94611111111111,-97.62277777777777,25.22,4754391165034d
48.00944444444445,-105.33166666666666,43.4,4756460973722d
48.096111111111114,-123.16916666666667,41.8,4800341051954d
48.09722222222222,-113.98055555555555,3.64,4805461231009d
48.37,-99.79944444444445,9.39,4805501135850d
48.524166666666666,-103.62527777777777,27.0,4822120994758d
58.39972222222222,-134.58916666666667,10.99,4831271033731d
61.290277777777774,-149.565,108.68,5823591343521d
64.75777777777778,-147.22,10.02,6117251493354d
64.90944444444445,-147.64749999999998,14.41,6445281471312d
